date,평균기온(°C),최저기온(°C),최고기온(°C),평균 이슬점온도(°C),평균 현지기압(hPa),평균 해면기압(hPa),합계 일사량(MJ/m2),평균 지면온도(°C),watt
20180523,18.9,14.7,23.6,10.2,1000.4,1008.4,31.52,22.7,1020.338764
20180524,18.9,10.8,26.4,8.5,1002.7,1010.7,30.62,21.8,1039.530613
20180525,19.6,11.4,26.3,9.5,1000.8,1008.8,26.32,21.9,1018.06277
20180526,21.8,12.9,30.5,12.6,1001,1008.9,30.97,24.3,1003.740187
20180527,20.9,17.1,26,14.1,1002.6,1010.6,14.95,21.9,1041.66966
20180528,23,15.5,30.5,15.2,1002.1,1010,29.34,26.4,1031.941608
20180529,23.6,18.5,28.9,17.7,1003.4,1011.2,23.61,27.1,1017.107611
20180530,22.4,18.3,27.5,18,1002.3,1010.3,18.86,25.2,1005.140492
20180531,20.9,14.6,26.7,13.7,1003.8,1011.7,31.62,26.5,1044.674787
20180601,23.4,15.9,31.1,13.5,1007.1,1015,31.31,28.2,970.0444937
20180602,23.4,15.8,31.5,10.9,1007.5,1015.4,31.34,28.8,969.752971
20180603,23.6,15.8,31.1,11,1005.5,1013.4,29.59,28.7,966.8604666
20180604,23.5,18.1,29.3,14.1,1005,1012.9,24.41,28.9,1005.043093
20180605,23.9,19.3,28.7,16.4,1003.9,1011.8,22.4,28.9,1024.411058
20180606,24.6,18.7,30.7,17.7,1004,1011.9,29.55,31.1,988.6218479
20180607,24.6,20.5,30.6,18.5,1003.6,1011.5,25.12,30.7,981.6950559
20180608,22.5,19.5,27.7,17.4,1001.1,1009,22.59,29.8,1015.654835
20180609,23.1,17.6,29,16.5,999.1,1007,26.41,31.7,1016.055897
20180610,21.6,18.5,25.8,15,996.8,1004.7,25.36,28.9,999.9690009
20180611,20.4,18.1,23.7,14.9,993,1000.9,13.74,24.2,987.8425773
20180612,21.2,18.3,25.2,16.8,995.2,1003,15.89,25,1004.838236
20180613,22.8,16.5,28.7,16.6,998.8,1006.6,22.09,29.6,1006.235293
20180614,22.6,19.1,27.9,15.9,999.9,1007.8,20.97,30,992.7849839
20180615,21.5,17,26.4,13,1003.2,1011.1,31.65,31.5,1016.699517
20180616,22.3,15.9,28.3,13.4,1004.6,1012.6,32.63,32.1,994.7851539
20180617,23.5,17.4,29.9,16.8,1002.4,1010.3,21.09,29.1,1001.402881
20180618,25.7,20.3,32.2,17.8,998.9,1006.7,26.28,32.4,994.8098963
20180619,21.3,19.1,24.7,18.1,997.6,1005.5,7.52,23.8,1011.846039
20180620,23.4,18.6,29.3,18.1,996.3,1004.2,23.79,28.8,989.5293498
20180621,23.7,18.9,30.1,14,999.5,1007.4,28.73,30.7,969.2418742
20180622,25,17.2,32.3,13.6,1000.8,1008.7,26.71,31.1,997.1876223
20180623,24.5,20.1,30.4,14.8,997.2,1005,24.97,32.2,1026.202198
20180624,26.2,19.4,33.8,18.1,1000.7,1008.5,29.14,34.4,991.5204865
20180625,26.6,19.3,32.9,16.2,1002.6,1010.5,19.9,32.3,1005.139859
20180626,24,21.3,26.9,21.6,997.2,1005.1,2.61,24.2,1030.022424
20180627,25.4,22.9,29.9,22.3,994.8,1002.6,25.92,28.1,997.9962496
20180628,24.4,23.3,26.4,22.4,992.3,1000.1,7.41,24.7,994.5944056
20180629,25.5,19.8,30.8,21.4,995.5,1003.3,25.21,28.4,996.5908647
20180630,24.9,22.5,28.6,22.5,1002,1009.8,9.43,25.6,1003.509263
20180701,22,20.5,25.4,21.3,1002.2,1010.1,5.6,22.2,1001.928921
20180702,22.8,21,24.4,22.3,1000.3,1008.1,5.7,23.6,1023.551488
20180703,25.5,22.4,28.6,22.6,991.5,999.3,16.04,27.3,1028.378465
20180704,26.6,23.4,30.6,23.1,990.6,998.3,21.51,27.9,1010.243102
20180705,25.5,23.2,30.7,23.2,995.2,1003,15.04,26.7,990.5340848
20180706,22.2,20.6,24.5,19.9,999.7,1007.6,10.21,24.9,1018.714648
20180707,23,18.9,27.6,17,1002.3,1010.2,30.23,26,1024.4172
20180708,22.3,17.5,26,17.1,1004.8,1012.8,22.25,24.9,1016.214968
20180709,20.5,19.3,21.8,19.1,1007.4,1015.4,3.94,21,1020.019673
20180710,26.2,20.5,31.6,22.2,1006.8,1014.6,20.5,27.4,1022.114781
20180711,28.4,24.4,32.9,24.7,1007.3,1015.1,21.62,29.5,1027.537833
20180712,29,25.8,32.9,24.4,1005.7,1013.5,24.32,29.2,1016.504297
20180713,28.8,26.1,32.5,23.9,1004.6,1012.3,19.03,29.1,1025.883051
20180714,28.7,25.4,32.9,23.5,1003.7,1011.5,24.65,30.6,1004.470726
20180715,29.4,24.7,34.4,23.7,1004.4,1012.1,29.86,34.4,1010.923977
20180716,29.7,25.7,34.3,23.6,1004.6,1012.3,26.1,35.7,1032.182461
20180717,29,25.4,33.5,22.7,1004.3,1012.1,25.84,35.1,1018.066119
20180718,29,24.8,33,23.8,1004,1011.8,22.79,34.2,1018.588264
20180719,29.2,24.8,34.7,23.1,1003.1,1010.8,27.28,35.9,1016.521966
20180720,29.9,23.7,35.3,23.9,1001.5,1009.2,25.01,36.4,1010.608943
20180721,30.8,25.6,36.3,23.9,1001,1008.7,27.66,38,1024.134537
20180722,30.9,25.6,36.5,24.2,1000.9,1008.6,19.56,35.6,976.4409239
20180723,30.8,26.5,35.3,24,1001.1,1008.8,24.03,36.4,1024.097838
20180724,31.3,26.2,36.3,25,999.7,1007.4,22.72,37.5,1024.943763
20180725,30.6,27.5,34.4,25,1000,1007.7,21.9,36.4,1003.787511
20180726,30.7,26.2,35.5,24.8,999.7,1007.4,23.9,37.8,1046.944301
20180727,31.2,26.2,37.3,25,999.3,1007,28.15,40.1,1016.505739
20180728,29.5,26.4,37.3,25.5,998.2,1005.9,22.65,38.6,1001.624264
20180729,30.1,25.5,35.4,23.2,995.4,1003,24.27,35.9,1000.96511
20180730,30.5,26,35.8,23.3,996.3,1004,23.95,36,977.3194795
20180731,31.4,25.4,37.2,22.9,996.8,1004.4,29.89,41,1029.815955
20180801,32.9,26.3,38.9,22.9,995.8,1003.4,29.75,42.1,1038.615133
20180802,33.4,27.6,38.6,23.1,997.9,1005.5,29.5,42.7,1097.893655
20180803,32.8,27.5,37.8,24.1,999.7,1007.4,22.12,40.4,1059.382236
20180804,31.3,28,35.7,24.6,1000.5,1008.1,20.93,39.7,1107.993442
20180805,30.6,26.8,35,25,1000,1007.7,22.71,39.1,1081.71602
20180806,30.8,27,35.7,25.5,999,1006.7,20.51,38.4,1078.612216
20180807,31.5,27.6,36.7,25.6,999.4,1007,21.92,39.4,1094.310477
20180808,31.2,27.9,36.4,23.9,999.1,1006.7,23.62,39.8,1079.530224
20180809,30.4,26.6,35.7,25,996.9,1004.6,19.77,38,1058.436135
20180810,30.9,27.5,36.3,25.1,995.6,1003.2,21.19,39.7,1057.360023
20180811,30,26.9,34.7,23.4,997.7,1005.3,21.23,37,1109.660508
20180812,30.1,25.9,35.3,24.3,999.7,1007.4,20.8,38.5,1074.182732
20180813,31.2,26.2,38,25.3,1002.3,1010,21.87,40.3,1113.68092
20180814,32.3,27.4,38.1,24.4,1001.9,1009.6,24.43,41.1,1089.103699
20180815,32.9,26.8,39.4,22.5,999,1006.7,27.69,42.5,1047.316376
20180816,30,25.8,36.8,22,1001.3,1009,23.42,39.1,1097.501669
20180817,27,23.2,32.5,16.5,1004.2,1012,27.97,35.4,1114.746567
20180818,26.7,20.4,32.5,16.2,1003,1010.8,27.7,35.8,1086.581797
20180819,28.2,21.4,34.7,18.5,1002.2,1009.9,26.44,37.6,1099.86253
20180820,29.4,24.2,35.3,20.8,998.3,1006,20.17,35.5,1077.034707
20180821,27.7,25.8,30.7,21.6,996.5,1004.2,11.67,31.5,1091.228922
20180822,30.8,23.7,38.7,22.7,996.4,1004,24.78,37.7,1120.088699
20180823,28.8,26.4,32,23.6,990.6,998.2,8.14,30.6,1082.279411
20180824,25.2,23.7,26.7,23.4,990,997.7,6.25,25.9,1086.947063
20180825,25.1,23.4,27.8,20.9,1002.2,1010,11.46,25.5,1073.627989
20180826,21.3,20.1,24.4,20,1004.5,1012.5,6.33,23.8,1086.541975
20180827,23.6,20.4,25.6,23.1,1003.7,1011.6,4,23.8,1085.13828
20180828,26.1,23.9,29.3,24.7,1004.2,1012,8.97,26.4,1099.972383
20180829,27.7,23.9,32.2,23.8,1002.5,1010.3,23.05,29.1,1078.870104
20180830,25.9,24.4,28.8,24.7,1002.1,1010,11.41,27,1108.649089
20180831,22.2,19.5,25.7,21.1,1003.2,1011.1,9.79,25.2,1086.950226
20180901,24.4,20.6,29.5,19.9,1003.5,1011.3,22.97,26.1,1131.768777
20180902,24,19.2,29,19.1,1001.7,1009.6,17.34,24.8,1116.294506
20180903,24.4,22.6,29.8,22.5,994.2,1002,10.93,25.3,1121.529318
20180904,23.9,21,28.2,20.1,990.4,998.2,22.59,26.3,1136.557167
20180905,23.9,19.2,28.6,17.4,996.3,1004.1,24.19,24.7,1128.912258
20180906,23.7,20.8,27,19.1,998,1005.8,12.19,24,1130.172711
20180907,22,18.9,25.7,17.3,998.7,1006.6,14.62,23.1,1102.42261
20180908,20.8,14.6,26.7,14.2,1005.6,1013.6,25.04,23.2,1155.519547
20180909,21.9,15.8,28.2,15.1,1008.3,1016.3,23.25,24.8,1097.497534
20180910,22.1,17.6,27.5,14.6,1012.6,1020.6,21.6,25.4,1116.957504
20180911,20.7,15.9,24.9,13.6,1013,1021,18.65,23.4,1118.001644
20180912,22.3,15.5,28,16.6,1010,1018,22.46,26.3,1118.926837
20180913,21.6,20.3,24.4,18.5,1009.2,1017.1,7.15,23,1119.217827
20180914,21.9,20.1,23.1,20.2,1007.2,1015.2,5.41,22.4,1146.030782
20180915,22.6,21.1,24.2,20.8,1006.6,1014.5,6.03,23,1124.408962
20180916,22.6,20.8,25.5,20.5,1007.9,1015.8,7.48,23.1,1111.569424
20180917,22.7,19.3,27.7,18,1009.3,1017.3,21.01,26,1102.618596
20180918,21.8,16.5,28.1,14.5,1008.9,1016.9,22.75,25.5,1125.229348
20180919,21.4,17.1,25.3,16.4,1006.2,1014.2,10.24,23.1,1108.703351
20180920,21,19.1,22,18.4,1002.1,1010,4,21.5,1114.724497
20180921,19.7,18.9,20.8,18.9,1002,1010,4.81,20.5,1091.173697
20180922,20.9,16.3,26.1,16.3,1007.6,1015.5,20.65,23,1147.532335
20180923,18.9,14.9,25.3,13.5,1008.5,1016.6,16.29,19.9,1146.893195
20180924,16.9,13,22.7,10.8,1011.2,1019.3,18.86,18.4,1135.513888
20180925,17.4,9.9,24.1,11,1011.2,1019.4,23.3,19.7,1171.138197
20180926,18.7,15.4,23.5,12.5,1011.4,1019.4,15.25,20.2,1109.706656
20180927,18.6,12.6,24.7,11.5,1010.6,1018.7,22.29,20.7,1129.547882
20180928,17.6,13,21,13.1,1010.5,1018.6,8.93,17.8,1126.960736
20180929,20,13.7,25.8,14.4,1005.9,1013.9,22.11,22.4,1110.364011
20180930,18.6,14.6,24.8,11.3,998.7,1006.7,19.74,21.5,1130.935119
20181001,15.5,12,19.6,10.5,1001.4,1009.6,14.3,18,1027.496569
20181002,15.8,10.6,22.1,10.6,1009.8,1018,17.78,18,1014.419294
20181003,16,10.1,22.9,11,1014.2,1022.4,21.58,19.3,1031.592874
20181004,19.1,11.8,25.6,13.1,1015.1,1023.2,19.11,21.4,1019.057397
20181005,17.8,16.4,19.7,17.3,1008.7,1016.7,2.45,18.4,985.0882494
20181006,17.9,17.1,20.5,16.8,997.2,1005.2,5.61,17.9,1010.272149
20181007,17.2,12.3,23.2,12.7,1009.2,1017.3,18.18,18.4,984.4115582
20181008,13.8,9,20.4,8.2,1011.7,1020,17.41,15.8,1032.914107
20181009,14.8,10.2,19.6,10.4,1008.8,1017,10.43,15.2,1010.406806
20181010,13.9,8.4,17.6,7.1,1009.8,1018.1,16.24,15.9,1025.071016
20181011,10.7,5.8,15.9,4.1,1015.2,1023.6,15.65,12.5,1021.801847
20181012,10.8,5.2,17.5,4.8,1018.1,1026.5,19.87,13.3,1039.186291
20181013,11.7,4.9,19.6,6.6,1017.4,1025.8,19.2,14.2,1029.610892
20181014,13.2,6.9,19.7,8,1014.8,1023.1,17.7,15.2,1034.957317
20181015,14.2,8.1,20.7,10.6,1012.6,1020.9,15.17,15.6,1040.234733
20181016,13,10.3,17.4,10.3,1009.1,1017.4,8.1,13.7,1040.858652
20181017,12.5,7.7,19.6,6.1,1008.4,1016.7,17.76,14.6,1020.979894
20181018,11.6,5.5,18.3,7.2,1011.8,1020.1,16.6,14.2,1012.547115
20181019,12.2,7.5,18.6,7.2,1017,1025.3,18.59,14.3,1035.84993
20181020,12.1,5.6,20.7,6.4,1017.7,1026.1,18.01,14.3,1027.111684
20181021,12.1,5.4,21,5.6,1015.6,1023.9,17.68,14.1,1000.332209
20181022,13.4,8.1,21,8.1,1012.4,1020.6,13.11,15.7,1006.372493
20181023,12.7,8.4,19.6,10.1,1010.2,1018.4,10.39,13.6,1040.582231
20181024,12.6,7.6,19.3,8,1013,1021.4,17.37,14.8,1025.930318
20181025,12.8,6.7,21.5,7.4,1012.5,1020.8,15.56,14.3,996.9965928
20181026,11.6,10.2,13.4,9.7,1005.5,1013.8,1.41,11.7,1018.570996
20181027,10.3,6.1,14.2,3.7,1007.7,1016.1,11.49,11.2,1039.71352
20181028,9.4,6,16.3,7,1003.3,1011.6,6.2,9.3,1031.560654
20181029,9.1,6.3,14,6,1006.7,1015,7.29,10.1,1000.438252
20181030,6.8,1.5,12.8,1.1,1013.8,1022.3,16.86,8.9,1003.020954
20181031,8.1,3.8,14.5,2.6,1015.4,1023.9,15.93,10,1038.328856
20181101,7.7,1.4,15.9,2,1018.5,1027,15.88,8.9,998.7030354
20181102,9.2,1.8,18.5,3.1,1019.9,1028.3,15.94,9.6,1015.245988
20181103,10,3,19.1,3.6,1017.6,1026,15.1,9.8,986.8900748
20181104,10.2,3.7,18.8,4.4,1014.6,1023,14.99,9.9,989.0441728
20181105,10.5,4,17.8,5.2,1015.3,1023.7,13.12,10.1,1014.025735
20181106,11.5,5.2,19.4,6.6,1017.1,1025.4,11.49,11.4,999.7417147
20181107,12.6,11,14,11.4,1016.4,1024.7,2.58,12.1,994.8063926
20181108,14,12.5,16.5,13.3,1005.8,1014,1.04,13.4,1010.928916
20181109,11.6,7.9,14.9,8.2,1010.8,1019.1,5.37,11.5,1012.38864
20181110,11.1,6.3,17.4,8.4,1016.4,1024.8,9.82,10,1001.514554
20181111,9.5,6.7,11.6,8,1014.1,1022.5,3.38,9.7,1009.863353
20181112,8.8,4.6,14.7,2.3,1011.6,1020.1,13.92,9.4,1007.136496
20181113,8.3,3,15.5,3.7,1011.8,1020.2,11.77,8.7,1022.385949
20181114,9,3.3,16.8,4.3,1015.1,1023.5,13.69,10,1013.338931
20181115,9.1,3.3,16.6,4.8,1016.6,1025,11.45,9.7,1019.612323
20181116,9.7,6.2,14.2,5.4,1013.9,1022.3,6.39,9.8,1005.094053
20181117,6.8,2.2,13,-1.2,1015.2,1023.7,13.4,7.9,1012.13502
20181118,5.5,0.8,11.3,-0.5,1013.8,1022.4,6.9,6.4,1002.003138
20181119,8.6,2.8,14.7,1.6,1014.6,1023,12.78,9.8,1019.112142
20181120,6.2,0.5,14,-4.5,1017.4,1026,12.88,6,1000.410834
20181121,4.6,1.8,11.1,0.2,1016.1,1024.7,4.65,4.5,1016.9629
20181122,3.8,-0.9,9.3,-4.1,1018,1026.7,13.43,4,1014.672103
20181123,2.4,-2.3,8.2,-7.1,1020.5,1029.2,12.28,2.4,1013.777922
20181124,3.9,0,6.7,1.5,1015.9,1024.5,3.11,4.5,1000.113279
20181125,6.9,3.7,11.4,4,1016.5,1025,7.9,7.6,968.4916115
20181126,6.1,1.2,14.4,3,1016.7,1025.2,10.48,6.5,1011.968259
20181127,7.7,0.4,14.2,4.6,1015,1023.5,8.62,6.1,1017.721412
20181128,5.2,1.5,10.7,-6.8,1016.5,1025,7.51,4.7,1014.935206
20181129,4.7,-0.7,9.4,-3.9,1018.2,1026.8,5.95,2.5,1018.098886
20181130,5.7,1.4,11.6,-1.9,1018.6,1027.2,11.48,5.6,976.5256611
20181201,5.2,1,12.1,-0.3,1019.1,1027.7,8.55,4.8,1015.247065
20181202,8,0.6,15,3.2,1015.5,1024,8.59,6.3,1080.44379
20181203,12.6,9.3,15,11.6,1008.7,1017,1.92,10.7,1047.083923
20181204,9.5,3.3,14.6,6.9,1010.9,1019.3,4.77,10.1,1058.075999
20181205,1.5,-2.7,5.3,-5.7,1018.4,1027.1,9.22,2.3,1076.599217
20181206,2.7,0.5,5.7,-0.9,1015.2,1023.9,5.56,4.2,1091.112746
20181207,-3.7,-7.1,2.4,-11.2,1023.7,1032.6,10.44,0.5,1060.414185
20181208,-6.6,-9.9,-2.3,-13.8,1025.3,1034.4,9.22,-2.2,1074.721296
20181209,-5.8,-11,-0.5,-16.6,1027.9,1037,12.5,-2,1059.608287
20181210,-2.8,-8.7,4.1,-14.1,1025.7,1034.6,11.7,-1,1023.822284
20181211,-0.8,-2.8,0.4,-4.7,1020.2,1029,1.64,-0.7,1070.387021
20181212,-1.2,-4.5,4,-8.2,1021.3,1030.2,9.68,-0.6,1069.834009
20181213,-0.8,-5.6,6.1,-5.3,1021.4,1030.3,7.39,-0.2,1072.020283
20181214,-2.7,-6.5,2.6,-9.8,1026.7,1035.7,11.63,-0.8,1081.143121
20181215,-2.5,-8.2,4.3,-9.8,1023.9,1032.8,11.38,-1.6,1070.609461
20181216,0.7,-3.6,6.3,-4.1,1013,1021.7,6.84,0.4,1086.548328
20181217,3.6,0.5,7.8,-2.6,1010.6,1019.2,10.18,2,1070.891446
20181218,2.9,-2.3,8.9,-2.2,1013.1,1021.7,9.52,2.5,1058.524896
20181219,6.7,1.6,12.2,1.2,1012.9,1021.4,9.35,3.6,1076.078489
20181220,4.2,0,10,-1.8,1015,1023.6,6.8,3.8,1045.840795
20181221,4.6,-2.6,10,-0.8,1015,1023.6,6.34,2.5,1046.122205
20181222,6.6,0.8,13.8,0.5,1014.7,1023.2,9.99,4.8,1054.352209
20181223,5.4,-0.7,10.6,-4.8,1016.3,1024.9,11.08,4.4,1061.036119
20181224,-0.9,-4.9,4.2,-9.2,1019.6,1028.4,11.51,0.4,1071.348869
20181225,-0.3,-5.7,4.7,-5.9,1016.5,1025.2,5.68,-1,1031.79524
20181226,1.7,-1.5,5.9,-8.2,1016.4,1025.1,10.06,1.6,1065.290353
20181227,-5.9,-8.4,-1.5,-17.9,1021.4,1030.4,11.98,-2.8,1078.551279
20181228,-8.6,-11.1,-4,-14.5,1024,1033.1,10.62,-3.7,1056.279338
20181229,-6.1,-10.7,-0.7,-14.2,1027,1036.1,11.7,-4.5,1068.634895
20181230,-5.4,-10.4,0.2,-14.5,1029.1,1038.2,12.15,-4.1,1055.004508
20181231,-4.7,-10.7,2.5,-12.7,1028.7,1037.7,11.98,-4.6,1049.7226
