date,평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),최대 풍속(m/s),평균 풍속(m/s),최다풍향(16방위),평균 이슬점온도(°C),평균 상대습도(%),평균 현지기압(hPa),평균 해면기압(hPa),합계 일조시간(hr),합계 일사량(MJ/m2),일 최심적설(cm),평균 전운량(1/10),평균 중하층운량(1/10),평균 지면온도(°C),elec
20150822,25.1,22.2,28.5,0.0,3.4,1.2,200.0,21.9,83.3,998.1,1005.9,1.6,11.46,0.0,8.5,4.5,26.4,776073.0399264627
20150823,26.1,22.1,31.2,0.0,2.4,0.9,320.0,20.6,74.0,999.2,1007.0,7.9,20.75,0.0,8.6,3.9,30.0,776976.3954438881
20150824,26.5,24.3,30.0,0.0,5.5,2.5,110.0,20.7,71.1,998.8,1006.6,4.3,15.03,0.0,9.1,4.0,29.2,774838.4193690212
20150825,20.7,19.7,25.3,35.2,3.8,2.1,360.0,20.1,96.4,992.9,1000.8,0.0,4.01,0.0,9.9,5.8,22.6,775649.075135485
20150826,23.1,18.9,28.4,0.0,3.5,1.5,320.0,17.8,74.0,998.0,1005.9,11.5,24.59,0.0,5.6,3.4,25.5,777461.2638449905
20150827,23.8,21.3,26.5,3.0,4.6,1.9,200.0,20.4,81.8,999.8,1007.7,6.4,14.69,0.0,4.0,3.1,26.7,775939.6073876639
20150828,24.2,20.0,29.7,0.0,4.3,1.3,200.0,20.2,80.1,1000.8,1008.6,10.1,23.79,0.0,4.4,3.9,27.3,775636.3033294276
20150829,23.9,19.3,29.7,0.0,2.5,0.9,320.0,18.1,73.1,1001.2,1009.1,10.3,23.4,0.0,2.5,2.1,28.6,775604.4640988889
20150830,24.5,18.7,30.5,1.9,4.2,1.0,320.0,19.1,74.5,1003.0,1010.9,11.4,23.6,0.0,3.0,2.8,28.3,776018.1323592758
20150831,25.3,20.3,30.3,0.0,4.8,2.1,90.0,20.0,74.5,1003.7,1011.5,10.0,20.98,0.0,4.1,2.4,28.3,776347.0011479186
20150901,25.4,22.2,28.7,0.0,4.7,2.2,140.0,18.9,68.0,1002.2,1010.1,5.1,15.09,0.0,8.1,4.3,26.2,805844.5783674885
20150902,23.4,20.6,29.1,3.8,3.6,1.4,110.0,20.5,85.1,1004.3,1012.2,3.9,11.73,0.0,8.1,5.6,25.1,805718.4130787824
20150903,23.8,20.6,28.9,0.0,3.5,1.3,320.0,19.8,79.9,1003.4,1011.3,7.9,20.27,0.0,5.0,4.5,26.6,806444.2773301007
20150904,24.9,20.0,30.5,0.0,2.5,1.1,230.0,19.7,75.1,1004.6,1012.4,9.1,20.66,0.0,4.8,4.3,27.9,805908.5665521311
20150905,22.9,20.8,27.1,0.1,3.5,1.4,20.0,19.9,83.5,1001.1,1008.9,1.1,9.02,0.0,9.4,4.3,24.4,805194.330405736
20150906,21.8,19.5,25.0,0.0,4.8,2.1,90.0,17.1,75.8,999.1,1007.0,1.2,9.46,0.0,6.9,4.3,23.6,804714.9977209612
20150907,22.6,16.2,28.5,0.0,5.4,2.2,50.0,14.8,63.8,1004.5,1012.4,12.2,26.26,0.0,2.0,2.0,26.4,806079.9076493059
20150908,21.8,15.4,27.5,0.0,5.6,2.7,90.0,11.8,55.1,1007.9,1015.9,12.2,26.5,0.0,0.0,0.0,26.4,806903.4934833752
20150909,21.4,13.8,28.4,0.0,3.4,1.7,360.0,12.0,57.4,1007.8,1015.8,12.2,25.76,0.0,0.0,0.0,26.2,805242.1582575763
20150910,21.8,15.5,28.8,0.0,3.3,1.2,340.0,14.3,64.5,1006.4,1014.4,12.0,24.58,0.0,0.4,0.3,26.8,807142.5945259674
20150911,21.3,16.6,27.7,1.1,4.6,1.4,200.0,17.5,80.6,1002.8,1010.8,6.9,15.34,0.0,5.4,3.0,23.9,804881.990106688
20150912,17.8,14.6,21.0,13.5,4.2,1.0,320.0,15.3,86.4,1002.6,1010.7,1.1,7.65,0.0,8.6,6.0,20.1,806436.175854834
20150913,18.7,13.0,25.6,0.0,3.9,1.2,320.0,11.7,68.3,1009.4,1017.5,11.7,23.64,0.0,1.5,1.5,21.7,806242.2396729409
20150914,19.9,12.8,27.6,0.0,3.7,1.3,90.0,12.2,64.5,1013.8,1021.9,11.1,22.54,0.0,3.4,0.0,22.5,805077.7915721454
20150915,20.4,13.8,26.3,0.0,8.1,2.6,110.0,11.8,60.0,1012.9,1021.0,11.2,21.76,0.0,4.1,1.4,28.5,806364.9066213827
20150916,20.1,14.0,25.6,0.0,4.6,2.1,90.0,13.3,66.1,1009.8,1017.8,7.2,15.79,0.0,7.3,3.0,23.8,806508.0349187703
20150917,21.5,15.9,28.1,0.0,5.0,2.1,90.0,14.2,64.5,1008.6,1016.6,11.2,22.27,0.0,2.6,2.1,27.3,806907.5826544879
20150918,21.6,15.6,28.0,0.0,2.8,1.0,20.0,15.2,69.3,1008.6,1016.5,11.3,22.41,0.0,1.5,0.6,29.5,804609.5030996387
20150919,21.6,16.5,27.5,0.0,2.7,0.9,320.0,15.5,70.5,1006.0,1014.0,10.2,19.12,0.0,2.3,2.0,26.0,804789.8480128209
20150920,21.5,15.3,28.0,0.0,3.7,1.2,320.0,15.1,70.4,1004.8,1012.8,9.5,20.27,0.0,2.6,0.5,25.7,805826.3863792457
20150921,21.9,15.8,29.1,0.0,4.4,0.8,320.0,14.9,68.1,1006.5,1014.5,10.6,21.9,0.0,0.6,0.6,27.0,807724.606222258
20150922,23.1,16.0,31.3,0.0,4.5,1.5,320.0,13.2,59.1,1007.7,1015.6,11.4,23.04,0.0,0.9,0.3,27.5,806770.4195572996
20150923,20.5,17.7,23.8,0.0,3.3,1.3,110.0,15.6,74.5,1003.0,1011.0,0.0,6.79,0.0,7.6,2.9,22.4,806779.8656276332
20150924,22.0,18.1,27.3,0.0,3.2,1.4,110.0,16.6,72.0,999.7,1007.6,5.1,12.49,0.0,6.8,3.9,24.7,805859.4865361126
20150925,22.1,17.8,27.5,0.0,3.2,0.9,320.0,16.3,71.8,999.9,1007.8,5.8,14.89,0.0,5.4,4.0,25.1,805090.9520420152
20150926,20.9,16.1,26.4,0.0,2.7,0.9,340.0,15.5,73.3,1003.6,1011.6,6.4,14.06,0.0,2.8,1.3,24.1,808111.0378052772
20150927,20.8,13.3,29.5,0.0,2.6,1.0,320.0,12.3,63.1,1007.1,1015.1,11.1,21.82,0.0,0.1,0.0,25.3,806332.1775326274
20150928,22.2,13.3,30.9,0.0,2.9,1.0,320.0,10.4,53.0,1010.9,1018.9,10.2,20.45,0.0,3.3,2.4,25.7,806436.264375022
20150929,23.0,16.3,30.1,0.0,5.7,1.9,70.0,12.1,51.5,1014.8,1022.9,11.0,20.86,0.0,2.5,2.3,27.8,805449.0438933079
20150930,21.1,18.2,25.9,0.0,6.0,3.8,110.0,12.4,58.3,1013.2,1021.2,1.7,11.49,0.0,8.1,3.4,25.3,805604.2013176527
20151001,18.1,13.3,23.3,49.8,6.0,2.5,290.0,15.3,84.6,996.0,1004.0,0.0,1.93,0.0,8.6,6.1,19.4,732214.897027675
20151002,15.7,8.1,22.5,0.0,3.8,1.8,200.0,7.7,61.6,1007.5,1015.7,11.2,21.06,0.0,1.3,0.9,17.2,732723.5367260751
20151003,19.2,14.1,25.5,0.0,3.5,2.0,200.0,12.9,68.4,1011.4,1019.5,10.0,17.18,0.0,2.9,0.9,19.4,732008.9715446414
20151004,16.5,10.5,23.8,0.0,2.3,0.9,340.0,7.1,56.3,1017.8,1026.1,6.5,17.37,0.0,5.4,0.0,18.3,731410.1095639435
20151005,17.8,11.8,25.4,0.0,2.8,0.9,320.0,9.3,60.5,1015.6,1023.7,10.8,19.85,0.0,1.6,0.0,19.5,731854.646620643
20151006,17.6,10.1,26.1,0.0,2.7,0.8,320.0,9.3,61.9,1013.1,1021.3,10.6,19.37,0.0,0.0,0.0,19.5,732684.2636146684
20151007,18.1,11.1,26.7,0.0,1.9,0.7,360.0,12.1,70.9,1009.5,1017.6,6.9,15.64,0.0,4.3,3.1,18.1,732163.4455380944
20151008,18.5,13.7,25.6,0.0,4.5,1.1,200.0,13.2,73.1,1004.6,1012.7,8.7,15.39,0.0,4.5,4.5,19.4,733999.6955965924
20151009,16.4,11.0,21.6,0.7,5.1,1.8,270.0,7.3,60.0,1003.7,1011.9,9.9,20.06,0.0,2.5,1.8,19.0,732834.5803743568
20151010,14.4,9.2,21.7,11.1,5.8,1.6,200.0,9.4,75.3,1002.4,1010.6,8.5,14.65,0.0,5.3,4.0,16.4,731818.3605882609
20151011,12.2,8.7,16.1,4.9,4.3,2.0,200.0,9.3,83.4,1005.6,1013.8,6.2,12.02,0.0,7.0,4.9,14.1,731597.856938694
20151012,13.6,10.7,18.7,0.7,5.4,1.8,320.0,7.9,71.6,1009.8,1018.1,8.3,16.28,0.0,3.8,3.8,14.4,732618.0943512706
20151013,14.7,7.7,22.2,0.0,3.0,1.3,200.0,8.8,71.4,1012.8,1021.1,10.7,18.87,0.0,0.0,0.0,15.3,733478.8386069497
20151014,16.4,10.1,24.4,0.0,2.4,0.8,320.0,11.0,74.4,1012.8,1021.0,10.3,18.43,0.0,0.5,0.3,16.8,733584.1247931637
20151015,16.9,10.8,24.5,0.0,3.2,1.0,290.0,11.4,73.3,1011.9,1020.1,9.7,17.03,0.0,2.1,1.9,17.8,732595.391761701
20151016,16.2,11.3,22.7,0.0,2.5,0.8,320.0,12.8,81.9,1012.0,1020.2,5.9,12.51,0.0,1.3,1.3,17.0,731736.3505343285
20151017,17.0,11.6,25.0,0.0,1.8,0.8,320.0,12.6,78.4,1012.7,1020.9,8.4,16.39,0.0,2.5,2.5,18.2,731801.5785115208
20151018,16.5,10.0,24.5,0.0,2.6,0.9,320.0,11.4,74.9,1012.3,1020.5,10.1,16.64,0.0,0.1,0.0,17.1,731810.6729550739
20151019,17.1,11.2,24.5,0.0,3.0,1.0,320.0,11.3,72.4,1009.5,1017.7,8.7,14.34,0.0,1.5,0.0,17.2,733165.692331226
20151020,16.6,11.2,23.1,0.0,1.8,0.8,340.0,13.0,81.1,1009.4,1017.6,6.9,12.99,0.0,0.0,0.0,17.0,732070.6149703745
20151021,17.3,12.0,24.4,0.0,2.8,0.9,320.0,13.4,80.4,1011.2,1019.4,7.4,13.43,0.0,0.0,0.0,17.5,733242.5545237254
20151022,17.8,12.3,24.6,0.0,4.8,1.3,110.0,13.5,78.4,1012.7,1020.9,7.9,13.89,0.0,1.9,1.9,18.1,732442.0757843019
20151023,17.4,14.7,21.7,0.0,4.9,1.3,200.0,13.6,79.9,1011.5,1019.6,6.0,11.29,0.0,3.3,3.3,17.9,730931.8301006305
20151024,16.1,12.1,21.5,0.0,3.5,1.3,320.0,12.9,82.3,1011.0,1019.1,3.1,7.41,0.0,5.4,5.1,16.7,730521.7296097993
20151025,15.7,9.8,22.7,0.0,5.1,1.7,320.0,7.7,63.1,1015.6,1023.8,10.0,16.65,0.0,0.8,0.3,16.4,732569.119975723
20151026,16.9,12.2,22.7,0.0,4.7,2.5,110.0,8.0,57.0,1011.4,1019.5,7.4,13.75,0.0,6.3,4.6,17.1,734179.0710202254
20151027,12.9,8.8,16.5,26.4,4.7,2.0,320.0,8.8,77.1,1004.1,1012.3,2.9,4.96,0.0,6.0,4.3,13.7,733292.133101303
20151028,11.6,5.7,17.5,0.0,3.7,1.2,320.0,5.3,68.3,1011.8,1020.1,9.0,15.48,0.0,2.3,2.3,11.8,732951.785070926
20151029,10.8,6.5,16.0,0.5,4.9,1.5,320.0,0.6,51.0,1015.0,1023.4,7.4,13.08,0.0,5.4,3.5,11.5,733308.8714900605
20151030,7.3,3.4,12.5,0.0,4.3,1.8,340.0,-1.5,55.8,1019.4,1027.9,9.8,15.93,0.0,1.5,1.5,9.5,731150.3153374869
20151031,6.1,-0.1,13.3,0.0,3.1,1.2,340.0,-1.7,59.9,1021.9,1030.5,10.0,16.2,0.0,0.0,0.0,7.7,732726.3871552298
20151101,5.7,1.0,9.1,0.0,1.9,0.7,320.0,1.6,76.1,1018.1,1026.6,0.1,5.05,0.0,7.6,6.4,6.1,723529.5649090109
20151102,9.4,4.1,16.4,0.0,4.2,1.0,320.0,4.6,74.0,1015.4,1023.8,6.8,11.73,0.0,3.8,3.8,9.2,723392.7259818241
20151103,10.9,5.2,18.9,0.0,2.3,0.9,320.0,5.8,74.4,1020.9,1029.3,9.2,14.62,0.0,0.9,0.9,10.8,723945.555419594
20151104,11.0,3.7,20.4,0.0,2.0,0.9,290.0,5.1,70.8,1020.6,1029.0,9.5,15.19,0.0,0.8,0.0,10.7,724816.4560548258
20151105,12.5,6.9,20.0,0.0,2.1,0.9,340.0,6.8,70.8,1017.5,1025.9,6.7,11.16,0.0,3.3,1.8,11.7,724012.0976630406
20151106,14.0,7.7,21.4,0.6,5.7,2.8,110.0,8.9,75.0,1017.2,1025.5,4.9,9.93,0.0,6.1,3.3,12.7,724726.8314944974
20151107,13.4,12.5,14.1,21.2,5.3,2.6,140.0,12.2,92.5,1013.4,1021.7,0.0,1.33,0.0,10.0,5.4,13.1,723696.871988278
20151108,13.9,13.4,14.5,15.5,2.5,0.8,340.0,13.4,97.0,1007.6,1015.8,0.0,1.5,0.0,10.0,6.3,14.4,723663.9743716455
20151109,13.1,11.5,15.2,1.7,3.0,1.4,320.0,10.6,85.8,1009.8,1018.1,0.7,4.44,0.0,9.5,4.9,13.8,723034.5336208246
20151110,11.0,8.0,14.5,0.0,2.5,0.9,320.0,7.4,79.6,1015.4,1023.8,3.1,7.5,0.0,6.3,6.3,11.6,723778.3669346665
20151111,11.9,6.8,18.3,0.0,2.4,0.8,20.0,7.9,78.9,1019.7,1028.1,5.2,10.51,0.0,5.9,3.3,11.5,723740.1102932476
20151112,13.6,8.8,19.4,0.0,5.4,2.0,110.0,9.6,78.0,1021.1,1029.4,5.7,10.89,0.0,4.9,3.9,13.0,725274.716513281
20151113,12.2,11.1,13.6,30.7,5.3,2.5,110.0,10.2,88.4,1012.3,1020.6,0.0,1.38,0.0,9.9,5.8,11.5,723270.695975311
20151114,13.5,12.2,15.7,3.7,1.8,0.5,320.0,12.8,95.4,1006.3,1014.5,0.0,2.85,0.0,9.8,6.9,13.8,723563.6916488501
20151115,13.5,9.8,17.0,0.0,2.3,0.7,270.0,11.0,86.4,1012.2,1020.4,2.1,6.19,0.0,7.3,6.4,13.6,723915.6056888526
20151116,11.7,8.4,14.2,26.3,2.3,0.7,290.0,10.9,94.8,1008.8,1017.1,0.1,3.76,0.0,9.5,6.3,12.0,723365.6964019431
20151117,13.7,12.1,15.1,1.5,1.9,0.9,340.0,13.0,95.8,1009.8,1018.0,0.0,2.3,0.0,8.6,5.5,13.8,722302.1817230069
20151118,12.1,10.2,13.5,1.9,5.2,2.8,110.0,9.2,83.1,1011.8,1020.2,0.0,1.44,0.0,9.4,6.9,12.0,723176.9814032458
20151119,10.3,9.5,11.3,1.8,5.2,2.3,110.0,8.3,88.0,1014.4,1022.8,0.0,1.87,0.0,9.4,6.5,10.5,724355.9067805577
20151120,11.2,8.7,15.1,0.0,1.8,0.8,340.0,8.4,83.9,1015.8,1024.1,3.5,8.32,0.0,7.3,3.8,12.7,724042.8656175571
20151121,10.0,7.6,13.0,0.0,1.7,0.7,340.0,6.8,80.9,1018.7,1027.1,0.8,5.19,0.0,7.4,2.6,10.7,722485.2976581756
20151122,11.9,6.0,17.1,0.1,4.9,1.5,110.0,8.2,78.4,1018.9,1027.3,4.2,8.58,0.0,7.3,5.0,11.9,724925.2936353956
20151123,10.8,9.6,13.3,9.6,4.2,1.1,360.0,10.0,95.1,1016.3,1024.7,0.0,1.92,0.0,10.0,5.9,11.6,724853.6913223008
20151124,7.9,5.1,9.6,0.8,4.8,1.8,340.0,4.4,79.3,1016.9,1025.4,0.0,4.69,0.0,9.0,5.5,9.3,722909.9038454776
20151125,5.7,3.4,7.2,8.7,3.9,1.5,320.0,4.2,90.9,1010.5,1019.1,0.0,1.61,0.0,9.9,6.3,7.5,722050.9857930598
20151126,0.4,-1.2,3.4,1.9,4.4,2.1,320.0,-2.5,80.3,1008.0,1016.7,3.2,6.02,2.0,6.8,6.3,2.9,724223.5687494456
20151127,0.1,-2.3,2.6,0.0,2.0,1.0,360.0,-2.4,83.0,1017.0,1025.7,0.5,4.3,0.0,8.6,8.6,2.7,723255.4597955839
20151128,3.5,0.7,8.0,0.1,2.1,0.7,20.0,0.8,82.6,1021.3,1030.0,1.5,5.67,0.0,7.9,7.9,5.1,723598.6869662678
20151129,6.8,3.5,11.2,0.0,2.9,0.8,270.0,3.3,79.4,1018.1,1026.6,1.4,6.04,0.0,8.6,6.4,7.2,721962.0300257821
20151130,6.9,2.3,11.1,0.0,3.7,1.6,340.0,3.1,77.9,1015.9,1024.4,5.3,8.0,0.0,5.0,5.0,6.8,723880.1585865391
20151201,4.4,-1.4,12.4,0.0,2.5,0.8,320.0,-0.3,75.0,1016.8,1025.4,6.8,10.6,0.0,2.3,1.3,4.6,762077.831097043
20151202,6.2,3.0,9.7,6.7,4.3,1.3,320.0,3.4,83.8,1008.3,1016.8,0.0,1.46,0.0,7.9,5.5,5.7,761775.4320288991
20151203,2.6,-0.6,6.8,3.6,5.6,2.8,290.0,-2.2,72.9,1006.4,1015.0,5.1,7.42,4.0,7.8,7.8,2.7,763772.7840974142
20151204,1.8,-1.4,4.3,0.5,2.3,0.9,20.0,-0.5,85.3,1014.3,1023.0,2.6,6.03,5.1,8.3,8.3,3.1,762376.1468754251
20151205,5.4,3.3,8.2,0.0,2.8,1.4,200.0,0.2,69.6,1017.2,1025.8,0.3,3.06,0.0,8.4,5.4,4.5,762972.4739313279
20151206,2.1,-1.6,6.9,0.0,1.8,0.8,340.0,-4.3,63.4,1020.1,1028.8,4.2,7.52,0.0,5.8,0.0,3.1,762886.9151759824
20151207,2.1,-4.0,9.4,0.0,2.3,0.9,340.0,-2.9,71.5,1022.1,1030.8,8.7,11.5,0.0,2.5,0.6,2.7,762483.6430820477
20151208,3.4,-1.7,10.4,0.0,2.6,0.9,320.0,-2.7,67.4,1024.3,1033.0,8.7,11.25,0.0,0.0,0.0,3.1,763339.1354465098
20151209,5.2,-1.4,12.9,0.0,1.9,0.7,320.0,0.2,71.8,1021.5,1030.2,5.8,8.85,0.0,6.4,1.1,4.1,762268.6099821817
20151210,8.1,6.4,9.6,10.3,2.3,0.9,340.0,6.7,91.6,1010.0,1018.4,0.0,1.73,0.0,9.9,5.9,7.3,763056.3219167225
20151211,7.3,4.8,9.9,0.3,2.4,1.2,340.0,4.6,84.0,1009.4,1017.8,0.4,3.13,0.0,7.1,4.9,7.7,761966.7596298005
20151212,7.3,2.0,12.8,0.0,4.8,1.9,110.0,0.5,63.4,1016.2,1024.7,8.0,11.12,0.0,3.5,3.5,5.5,763651.8968603101
20151213,8.3,5.4,14.2,0.0,2.8,1.0,320.0,2.2,67.4,1015.2,1023.7,5.6,9.16,0.0,6.9,4.5,7.9,762531.4693706954
20151214,7.2,5.4,8.9,9.9,1.6,0.7,320.0,5.3,88.8,1012.0,1020.4,0.0,2.04,0.0,9.8,6.8,7.1,763636.7434717739
20151215,6.5,4.3,8.8,0.7,4.0,1.7,320.0,2.6,77.6,1010.7,1019.2,2.3,4.69,0.0,8.9,6.6,6.8,761588.8217536482
20151216,0.6,-2.8,4.4,2.8,3.5,1.8,320.0,-1.8,84.3,1011.4,1020.1,0.8,2.59,3.2,7.8,7.3,2.6,762746.2207029968
20151217,-2.7,-5.9,1.3,0.0,4.0,1.6,320.0,-7.6,70.4,1019.5,1028.4,8.1,10.34,0.8,2.1,2.1,0.6,761418.7405616919
20151218,-0.7,-6.7,4.5,0.0,2.5,0.8,340.0,-4.4,76.5,1024.5,1033.4,3.2,7.44,0.0,5.5,5.5,0.1,763539.6639060391
20151219,1.8,-1.7,8.5,0.0,1.8,0.8,320.0,-1.9,78.3,1026.4,1035.2,6.2,10.22,0.0,2.0,2.0,2.9,762689.075044352
20151220,1.1,-2.6,4.6,0.0,1.6,0.6,320.0,-1.4,83.8,1021.2,1029.9,0.1,3.75,0.0,7.1,3.3,1.2,761658.0847623384
20151221,4.3,0.3,10.8,1.2,3.6,1.2,320.0,2.2,88.0,1018.3,1026.9,5.1,6.95,0.0,5.6,4.1,4.6,763681.8820203894
20151222,3.5,-1.1,8.9,0.1,1.8,0.8,20.0,0.4,81.9,1019.8,1028.5,4.1,8.12,0.0,8.9,7.8,4.3,762352.3450056434
20151223,5.7,3.3,7.4,2.0,1.8,0.6,320.0,5.0,95.5,1013.9,1022.5,0.0,1.19,0.0,9.6,7.3,5.7,762743.1378084646
20151224,3.0,0.9,7.6,0.0,3.5,1.1,320.0,-0.5,79.5,1012.6,1021.2,3.5,7.07,0.0,6.4,4.5,4.7,762401.9857820306
20151225,1.0,-3.0,5.9,0.0,3.4,1.5,340.0,-8.9,52.9,1013.2,1021.9,8.9,12.03,0.0,1.0,1.0,1.8,762712.0015709724
20151226,4.2,-0.7,11.0,0.0,3.3,1.5,340.0,-1.8,66.3,1012.2,1020.8,5.8,8.2,0.0,2.5,2.5,2.0,762205.257565936
20151227,-2.0,-5.7,3.2,0.0,3.4,1.3,340.0,-11.1,52.0,1021.4,1030.2,8.9,12.03,0.0,0.0,0.0,0.5,763549.9121752805
20151228,-3.2,-7.6,2.0,0.0,4.3,1.2,340.0,-10.4,59.4,1024.9,1033.9,7.5,11.12,0.0,2.5,2.5,-1.2,763186.8866950296
20151229,-1.3,-7.2,5.4,0.0,2.4,0.9,320.0,-7.9,63.4,1024.9,1033.8,7.7,10.8,0.0,2.9,1.5,-0.5,763543.6120120406
20151230,1.2,-4.9,8.1,1.6,3.6,1.1,180.0,-3.2,75.1,1021.0,1029.7,7.6,10.53,0.0,4.6,2.1,0.8,762493.3507272647
20151231,1.5,-1.9,5.8,0.0,3.5,1.1,340.0,-1.4,82.5,1022.6,1031.4,4.7,7.19,0.0,4.0,4.0,2.1,762469.3564750294
20160101,1.6,-4.2,7.7,0.0,4.4,1.1,320.0,-2.2,77.4,1023.0,1031.8,5.0,9.22,0.0,5.5,4.6,1.7,847857.7065362065
20160102,6.6,2.0,12.3,0.0,3.7,1.2,110.0,2.6,76.5,1015.1,1023.6,6.4,7.95,0.0,5.3,5.3,4.0,847771.7400578953
20160103,6.9,1.0,14.1,0.0,3.0,0.9,110.0,3.9,83.5,1011.4,1019.9,7.0,9.32,0.0,4.0,3.5,4.5,846904.7148949971
20160104,5.1,-0.5,9.6,0.0,3.8,1.8,340.0,-2.1,62.5,1015.1,1023.7,7.1,10.41,0.0,3.6,2.0,5.4,846640.9370270141
20160105,-0.6,-3.4,3.7,0.0,2.8,1.2,340.0,-11.5,45.4,1018.9,1027.7,4.8,7.72,0.0,4.5,1.9,1.1,846232.8647619449
20160106,-0.1,-5.6,5.4,0.0,2.5,1.0,340.0,-6.4,62.9,1017.2,1025.9,3.6,7.72,0.0,7.3,6.6,0.4,848616.993599149
20160107,0.1,-2.6,4.1,0.0,3.9,1.7,340.0,-7.0,59.4,1016.2,1024.9,8.4,11.19,0.0,4.9,3.6,1.3,847557.1626310248
20160108,-1.0,-4.2,3.4,0.0,3.9,1.2,340.0,-7.6,62.0,1015.2,1024.0,8.0,8.96,0.0,5.6,5.6,0.1,848250.8418776494
20160109,1.4,-1.9,6.1,0.0,2.6,1.1,320.0,-5.4,60.8,1016.7,1025.4,6.4,9.35,0.0,7.3,7.3,1.5,848118.1992420063
20160110,1.2,-1.8,5.4,0.0,3.7,1.5,340.0,-4.9,63.8,1018.2,1026.9,3.4,6.69,0.0,4.3,3.6,1.4,847529.5777499934
20160111,-1.8,-5.4,3.8,0.0,3.0,1.0,360.0,-10.1,54.6,1018.1,1026.9,8.7,11.6,0.0,1.6,0.0,-0.3,848847.7957155217
20160112,-2.7,-7.5,3.4,0.0,3.7,1.3,320.0,-10.3,58.8,1015.7,1024.5,8.8,12.18,0.0,1.6,0.4,-1.7,846525.3070254324
20160113,-1.5,-3.7,1.5,0.2,3.4,1.4,200.0,-5.0,77.4,1012.3,1021.1,4.6,7.48,0.4,7.5,7.5,-0.8,847070.5278317591
20160114,-1.3,-6.5,3.7,0.0,3.7,1.4,200.0,-8.9,57.5,1013.8,1022.6,8.1,11.84,0.3,3.6,3.6,0.8,846174.253773351
20160115,0.5,-3.7,6.4,0.0,2.7,0.9,320.0,-4.5,70.5,1013.1,1021.8,6.4,9.25,0.0,3.3,3.3,-0.3,847050.5958879949
20160116,0.9,-4.4,8.2,0.0,1.7,0.8,320.0,-3.6,73.8,1014.2,1023.0,5.8,9.52,0.0,3.4,2.3,0.1,846842.7503650795
20160117,1.7,-1.0,5.3,3.8,3.5,0.8,320.0,-0.9,84.0,1008.8,1017.4,0.0,2.95,0.0,9.1,4.1,0.9,846032.7399026544
20160118,-3.1,-8.5,1.6,3.5,6.3,3.2,320.0,-6.9,75.5,1006.2,1015.0,4.3,6.16,3.0,7.8,7.0,-0.1,846355.8649121475
20160119,-8.3,-11.2,-5.3,0.4,6.9,3.2,320.0,-13.6,66.0,1014.4,1023.4,8.5,11.99,4.3,5.3,5.3,-1.0,847194.245074204
20160120,-8.1,-12.0,-3.5,0.0,3.0,1.0,360.0,-13.2,67.9,1022.1,1031.2,6.6,10.05,0.4,5.3,2.5,-2.3,847531.2786838388
20160121,-5.7,-8.8,-0.5,0.0,2.9,1.0,340.0,-11.7,64.5,1020.4,1029.4,5.3,9.1,0.0,4.6,0.3,-2.0,847466.1462804688
20160122,-5.7,-10.9,-0.3,0.0,2.7,1.1,320.0,-13.2,59.1,1023.3,1032.3,8.0,11.7,0.0,4.5,0.0,-3.2,847367.9906593212
20160123,-8.2,-11.5,-4.7,1.2,5.7,2.2,340.0,-14.1,64.8,1021.2,1030.3,6.6,10.65,1.2,7.1,6.1,-3.3,846359.3105421688
20160124,-12.7,-17.0,-8.7,0.3,4.7,1.4,360.0,-17.0,70.5,1017.6,1026.9,3.8,7.27,1.7,3.1,3.1,-3.8,848131.562404092
20160125,-7.8,-14.2,-2.1,0.1,2.6,0.9,320.0,-11.6,75.1,1020.9,1029.9,7.8,12.09,1.8,3.0,3.0,-3.5,845190.6916657609
20160126,-1.8,-6.3,3.5,0.4,2.5,1.0,200.0,-5.6,76.3,1019.5,1028.4,3.7,8.49,0.5,7.3,7.3,-1.1,847805.1920212628
20160127,-0.1,-4.8,5.8,0.0,4.4,1.0,320.0,-5.1,71.6,1021.8,1030.6,9.0,11.95,0.0,1.5,0.3,-0.3,847770.7583111405
20160128,-0.4,-5.0,2.4,0.1,3.3,0.8,320.0,-3.8,78.4,1020.1,1028.9,0.2,3.17,0.0,8.3,5.3,-1.0,845955.4457710419
20160129,3.0,1.0,5.7,1.6,4.3,1.5,360.0,-0.1,81.1,1015.8,1024.4,0.0,3.72,0.0,9.5,5.3,0.9,848038.61810156
20160130,3.3,-1.1,10.0,0.0,3.1,1.0,340.0,-0.3,78.8,1017.4,1026.1,6.3,11.46,0.0,6.0,4.5,3.3,847026.9468838031
20160131,-1.5,-4.2,2.9,0.0,3.6,1.5,320.0,-8.4,61.4,1021.0,1029.8,8.5,11.7,0.0,3.6,0.0,0.7,846440.2744319892
20160201,-3.9,-7.4,1.7,0.0,4.9,1.6,320.0,-12.1,54.9,1021.0,1029.9,9.3,14.95,0.0,0.8,0.0,-0.4,805671.5400320299
20160202,-3.9,-9.7,2.6,0.0,3.1,1.2,340.0,-12.7,53.1,1020.2,1029.1,9.6,15.45,0.0,0.0,0.0,-1.2,805055.2407152812
20160203,-1.9,-9.1,5.4,0.0,3.8,1.1,320.0,-8.6,62.3,1019.7,1028.6,9.5,14.83,0.0,0.5,0.3,-0.8,805629.469671985
