year,month,day,평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),최대 풍속(m/s),평균 풍속(m/s),최다풍향(16방위),평균 이슬점온도(°C),평균 상대습도(%),평균 현지기압(hPa),평균 해면기압(hPa),합계 일조시간(hr),합계 일사량(MJ/m2),일 최심적설(cm),평균 전운량(1/10),평균 중하층운량(1/10),평균 지면온도(°C)
2016,9,25,20.8,17.2,24.7,0,1.8,0.6,320,18.1,85.3,1009.1,1017.1,2.5,8.38,0,7.5,5.8,22
2016,9,26,22.1,18.3,26.8,0,2.8,1,90,19,83.3,1008.4,1016.4,2.5,9.8,0,7,4.8,23.3
2016,9,27,22.4,20.3,25.8,39.7,3.2,1,340,21,92,1008,1016,2,8.26,0,8.9,4.5,24.1
2016,9,28,21.8,18.1,26,0,2.4,0.9,340,19,85,1006.9,1014.8,4.7,13.86,0,8.3,3,23.2
2016,9,29,20.1,18,22,0,5.7,3.2,110,16.4,79.8,1008.5,1016.5,0.2,8.5,0,9.6,6.4,21.8
2016,9,30,17.6,16.2,18.5,3,3.2,1,110,16,90.9,1008,1016.1,0,2.86,0,8.6,3.3,18.6
2016,10,1,18.6,15.7,21.7,0.6,2.2,0.8,20,17.1,91.6,1010.1,1018.2,0.2,7.15,0,9.1,5.8,19.7
2016,10,2,20.7,17.6,23.4,0.5,2.6,0.8,360,18.7,88.9,1006.3,1014.3,0.9,7.33,0,8.3,6.6,21.8
2016,10,3,23.4,19.6,26.8,6.1,4.4,1.6,200,21.8,91.3,1002.4,1010.3,4.7,9.68,0,5.9,5.8,24
2016,10,4,22.1,17.7,27.9,0,6.7,2.8,110,17.9,78.8,1006.9,1014.8,8.7,19.62,0,2.8,2.5,23.1
2016,10,5,19.6,17.7,24.3,21.6,5.5,1.9,50,17.7,89.1,1003.1,1011,3.8,8.66,0,7.1,4.8,21.2
2016,10,6,18.2,14.4,23.9,0,2.4,1.1,340,12.9,73.9,1012.9,1021.1,10.5,20.16,0,0.9,0.9,20.6
2016,10,7,18.5,14.2,24.3,22.4,5.7,2.5,110,15.2,82.8,1011.9,1020,5.2,12.31,0,7.8,3.6,19.2
2016,10,8,17.2,14.2,21.8,32.3,4.2,1.6,320,13.5,80.4,1005,1013.1,5.2,11.83,0,6.4,3.5,18.8
2016,10,9,11.8,7.6,16.7,0,5,1.8,360,4.6,62.6,1011.8,1020.1,10.7,20.4,0,2.9,2.1,15.4
2016,10,10,12.7,8.4,18.5,0,2.1,0.9,320,7.8,73.9,1012.8,1021.1,6.3,13.15,0,7,4.3,15.1
2016,10,11,14.3,10.3,20.5,0,2.1,0.7,320,10.1,78.4,1012.6,1020.9,7.2,13.2,0,6,1.3,16.5
2016,10,12,14.9,11,21,0,2.5,1,320,8.1,66.9,1014.2,1022.4,9.1,17.6,0,6.1,3.5,16.9
2016,10,13,14.1,10.4,20.1,0,1.6,0.6,320,8.1,69.1,1015.3,1023.6,3.7,12.12,0,7,1,15.2
2016,10,14,15.2,8.6,22.9,0,2.2,0.8,320,10.5,76,1017.2,1025.5,9.5,16.27,0,0,0,16.4
2016,10,15,17.3,10.7,25.2,0,2.7,0.9,320,12,74.4,1017.1,1025.3,6.8,14.84,0,4.4,2.1,17.8
2016,10,16,16.9,15.2,20.3,6.8,3,0.9,110,14.5,86.5,1011.5,1019.7,0,5.21,0,9.6,7.8,17.1
2016,10,17,17.6,14.5,23.2,1,2.5,0.9,340,14.8,85.1,1009.9,1018,6.9,14.43,0,5.9,4.8,19.1
2016,10,18,16.1,13,21.5,0,2,0.7,340,14.4,90,1012,1020.1,3.7,9.7,0,5.8,2.4,18
2016,10,19,17.2,12.8,23.6,0,1.9,0.8,290,14,83.5,1010.4,1018.5,9,14.94,0,1.4,0.8,17.6
2016,10,20,16.7,11.2,22.7,0,5.7,1.5,110,13.3,82,1011.3,1019.5,4.5,11.49,0,6.3,2,17.5
2016,10,21,16.8,15.7,18.8,0,6.2,3.5,110,12.5,76.3,1011.9,1020,0,5.66,0,9.6,6.4,16.7
2016,10,22,17.5,14.3,22.1,0,4,1.5,140,12.6,73.9,1006.3,1014.4,5.7,11.57,0,8.4,5.5,18.8
2016,10,23,15,11.4,17.9,1,5.7,2.9,110,11.1,77.9,1008.1,1016.3,0,4.86,0,9.3,7.1,15.3
2016,10,24,15.5,9.8,20.4,0,4.5,2,110,9.3,67.5,1009.5,1017.7,8.9,15.78,0,6.4,4.9,17
2016,10,25,14.7,12.3,20,21.4,4.4,1.6,110,12.8,89.1,1004.4,1012.6,4.4,6.86,0,7.9,5.5,16.1
2016,10,26,13.4,10.8,16.8,0,1.9,0.9,320,11.3,87.9,1012.1,1020.4,1.9,7.63,0,7.1,6.8,14.5
2016,10,27,14.2,10.2,18,0,6.4,2.1,110,11,82.3,1014.7,1023,0.4,6.85,0,7.5,7.5,14.3
2016,10,28,13.5,11.1,15.7,8.9,4.6,1.2,340,12,91.4,1009,1017.3,0,2.97,0,9.3,6.4,14.2
2016,10,29,9.2,6.1,13.5,0,3,1,340,3.5,68.4,1017.5,1026,2,9.72,0,7.6,4.8,12
2016,10,30,7.1,1.2,14.5,0,2.5,1,320,-2.5,54.8,1021.4,1030,10,17.23,0,2.3,0.1,9.8
2016,10,31,7.8,4.9,10.4,0,4.5,1.1,320,2.6,70,1018.8,1027.3,0,2.68,0,9.3,7.4,8.9
2016,11,1,3.4,-0.7,9.4,0,4.8,1.6,360,-4.7,57.3,1022.3,1031,9.9,16.56,0,0.6,0.1,6.9
2016,11,2,5.1,-2.4,11.7,0,3.4,1.2,320,-1.9,64.1,1019.5,1028.1,9.8,15.5,0,1.1,1.1,6.5
2016,11,3,8.1,3.7,14.8,0,3.5,0.9,200,3.8,76.3,1014.4,1022.8,5.9,9.3,0,3.3,2.9,8.6
2016,11,4,9.9,2.7,17.4,0,3.9,1.2,180,5.8,77.5,1009.4,1017.8,8.3,12.16,0,3.3,3.3,9.5
2016,11,5,13.3,8.7,19.2,0,2.7,1.1,110,9.9,81.3,1006.7,1014.9,5.2,8.25,0,6.4,6.4,11.5
2016,11,6,13.3,9.8,18.2,0,6.4,3,110,9.5,78.9,1015.7,1024.1,7.8,13.17,0,6.4,6.4,14.1
2016,11,7,14.3,10.8,18.8,2.7,4.3,1.9,110,9.1,72.5,1015,1023.2,5.2,10.18,0,7.9,5.8,13.9
2016,11,8,6.9,0.9,12.3,5,4.3,2.2,320,1.1,69,1016.6,1025.1,6.8,11.92,0,3.9,3.5,10
2016,11,9,3.1,-3.1,9.8,0,3.6,1.1,340,-5.6,54,1020.8,1029.5,9.5,14.87,0,2.1,1.1,4.9
2016,11,10,6.8,2.4,12,5.2,3,1,320,3.3,79.3,1013.1,1021.6,0.6,5.32,0,9,7,7.4
2016,11,11,9.3,5.8,14.8,1.4,3.6,1.5,320,5.2,78.1,1011.5,1019.9,7.4,10.29,0,3.1,3.1,9
2016,11,12,9.7,2.7,18.6,0,3.4,1.1,270,5.1,76.9,1014.7,1023.1,7.1,11.72,0,1.5,1.1,9.1
2016,11,13,12.1,6.6,18.1,0,3.1,0.9,320,8.3,79.4,1013.5,1021.9,2.2,7.82,0,7,3.6,11.2
2016,11,14,15.3,9.5,21.9,0.1,3.1,1.1,320,11.6,80.1,1008.1,1016.3,6.7,10.67,0,6.4,4.3,14.6
2016,11,15,8.3,2.7,14.6,0,3.7,1.5,340,-1.5,52.6,1013.1,1021.5,9.1,14.19,0,0.9,0.5,9.9
2016,11,16,5.7,-0.5,12.9,0,2.1,0.9,320,-1.6,63.4,1015.7,1024.3,8.6,11.37,0,2.1,0.3,6.1
2016,11,17,8.1,3.3,15.4,0,1.8,0.8,320,1.6,65.9,1016.3,1024.8,7.5,10.67,0,2.5,1.4,8.2
2016,11,18,9,3,13.8,8.7,2,0.8,290,6.3,84.1,1010.7,1019.1,3.3,6.05,0,6.9,4,8.4
2016,11,19,12.6,10.4,14.3,0.7,1.6,0.5,340,12,96.3,1006.5,1014.7,0,2.35,0,9.9,7.8,12.4
2016,11,20,11.5,6.7,16.4,0,2.3,1.1,340,6.9,76,1012.8,1021.2,8.6,12.29,0,3,2,12.3
2016,11,21,8.7,5.5,11.6,0.1,2.4,0.6,320,7,89.1,1010.5,1018.9,0,2.33,0,7.5,4.9,8.6
2016,11,22,4.9,0.7,9.5,0,4.8,1.9,320,-1.9,63,1014.6,1023.2,3.8,5.9,0,8,4.3,7
2016,11,23,0.8,-3.3,6.2,0,3.6,1.5,340,-10.5,44.9,1018.7,1027.5,8.2,11.35,0,5.9,0.5,2.7
2016,11,24,-0.2,-4.9,5.2,0,4,1.6,340,-8.6,54.8,1019.6,1028.4,9.1,13.18,0,0.9,0.9,2.4
2016,11,25,1.4,-3.2,7.8,0,2.4,0.9,320,-5,64,1019.9,1028.6,7.3,9.85,0,3.1,2.1,2.3
2016,11,26,0.2,-2.9,3.3,3,3.3,0.7,320,-1.7,87.5,1016.4,1025.2,0,2.33,0,7.3,6.1,0.4
2016,11,27,3,1,7.1,0.5,2.3,0.7,90,1.9,93.3,1013.8,1022.5,3.1,6.81,0,9.1,8.4,5.2
2016,11,28,2.8,-0.4,8.4,0,3.2,1.2,340,-2.3,72,1019.8,1028.5,8,11.58,0,2.1,2.1,3.5
2016,11,29,1.9,-3.4,8.8,0,2.9,0.9,340,-5.6,61.8,1025,1033.8,9,12.84,0,0.4,0,2.8
2016,11,30,5.5,-0.7,11.5,2.1,3.2,1.1,200,1.7,77.8,1018.5,1027.1,1.2,5.65,0,8.4,7.1,4.2
2016,12,1,5.6,0.1,10.1,0,5.4,2,290,-1.2,65.3,1018.8,1027.4,5.9,7.91,0,3.3,3.3,5.2
2016,12,2,1.8,-4.1,8.5,0,2.8,1.1,340,-5.1,62.1,1023.4,1032.1,9,12.31,0,0,0,2.5
2016,12,3,3.2,-2.8,10.8,0,1.6,0.7,320,-1.9,71.3,1018.6,1027.3,7.9,11.16,0,2.9,0.5,3.2
2016,12,4,4.1,-0.2,8.8,0,1.6,0.7,320,0.2,76.8,1010.9,1019.5,0.9,4.94,0,7.6,7.4,3.7
2016,12,5,8.9,4.7,14.2,0.2,4.6,1.9,320,3.3,69.1,1010.2,1018.6,3.7,6.22,0,7.9,7.9,7.4
2016,12,6,1.2,-2.6,6.6,0,4.2,1.6,320,-9.1,48.4,1017.9,1026.7,8.8,12.27,0,0,0,2.4
2016,12,7,2.2,-4.4,8.7,0.2,2.5,0.9,110,-2.3,72.4,1013.8,1022.4,4,6.26,0,5.4,4.9,2.3
2016,12,8,4.1,-1.8,9.8,1.9,3.6,1.2,200,0.2,77.9,1010.5,1019.1,5.3,9.1,0,6,3.9,3.5
2016,12,9,4.1,-1,7.9,0.3,4.3,2,320,-1.7,67.4,1012,1020.6,6.4,7.8,0,4.4,3.8,4.6
2016,12,10,-0.1,-4.4,6.4,0,3.2,1.1,320,-8.6,56,1018.7,1027.4,8.8,11.96,0,0,0,1.3
2016,12,11,-0.6,-6.2,6.9,0,2.9,0.7,320,-8.7,57.1,1020.1,1028.9,8.8,12.06,0,0.6,0.6,0.5
2016,12,12,4.3,-3.2,11,0,2,0.7,320,-4,56.4,1015.5,1024.1,6.5,8.18,0,7.3,5.8,3.1
2016,12,13,4.5,1,9.6,0,2.9,1.1,340,0.3,74.9,1010.9,1019.5,3.9,7.2,0,4.6,2.1,3.5
2016,12,14,0,-2.9,2.7,0,2.9,1.1,320,-4,74.9,1012.2,1020.9,2.2,4.46,0,4.9,4.4,0.4
2016,12,15,-1.4,-5.9,3,0,5.5,2.1,320,-9.5,55.6,1015.6,1024.4,7.7,11.26,0,2.4,2.4,1
2016,12,16,-2.4,-8.3,2.8,0,4.1,1.4,320,-11.2,52.4,1020.1,1028.9,8.8,11.96,0,2,2,-1.5
2016,12,17,4,-0.3,10.5,0,4,1.3,200,-1.6,67.9,1021.4,1030.1,7.1,10.02,0,4.1,4.1,2.4
2016,12,18,3.8,-1.8,9.5,0,1.9,0.6,320,0.2,78.5,1021.7,1030.4,1.3,5.49,0,7.3,4.9,3.5
2016,12,19,7.8,5.1,10.6,1.8,2.4,0.6,110,6,89.4,1016.2,1024.7,0.9,3.97,0,8.8,8,7.2
2016,12,20,8.2,4.3,13.3,0,2.5,0.8,320,5.2,82.9,1018.6,1027.1,7,9.18,0,4,3.4,7.6
2016,12,21,8.2,1.8,12.6,20.5,5.1,1.6,140,6.4,89.9,1013.4,1021.9,3.3,5.86,0,7.9,6,6.2
2016,12,22,7.8,3.8,14.8,17.6,6.6,2.5,200,5.9,88.4,1003,1011.3,0,1.16,0,9.6,7.9,8.5
2016,12,23,0.8,-1.3,3.9,1.3,3.9,2.2,290,-2.3,79.9,1012.7,1021.4,0.6,1.71,0,9.5,8.8,2.3
2016,12,24,-1.1,-2.5,1.3,0,2.1,1,340,-5.3,72.8,1021.9,1030.8,0.7,6.29,0,8.1,5.1,1.5
2016,12,25,1.3,-4.5,7.3,0,1.5,0.7,320,-2.1,79.1,1021.4,1030.2,5.8,9.7,0,4.5,3.4,2.2
2016,12,26,3.1,2.3,4.3,10.8,2.2,0.7,340,1.9,92.4,1013,1021.6,0,1.48,0,10,5.1,3.5
2016,12,27,0.3,-5.1,4,0,5.5,2.3,320,-6.1,64.6,1014.6,1023.4,7.6,10.67,0,3.6,3.4,2.9
2016,12,28,-2.5,-7.5,4.1,0,2.1,0.9,320,-9.9,58.5,1021.7,1030.6,8.8,11.76,0,1.3,0,-0.2
2016,12,29,-2.3,-4.5,1.4,0.2,4.5,1.8,320,-9.4,61.5,1022.2,1031.1,8.1,11.92,0.9,2.9,2.9,0.4
2016,12,30,-1.8,-8.1,4.8,0,2.5,0.9,320,-7.3,67.6,1024.7,1033.6,8.6,11.5,0,2.9,2.3,-0.3
2016,12,31,1.4,-1.3,5.2,0,2.3,0.8,200,-1.7,79.9,1022,1030.7,1,4.53,0,7.6,6.9,1
2017,1,1,3.5,-1.3,10.7,0,3.1,0.7,290,0.3,81.5,1020,1028.6,5.8,9.43,0,5.4,3.6,3.3
2017,1,2,4.7,-0.4,10.8,0,5.2,1.5,180,1.9,83,1014.9,1023.5,4.5,7.77,0,6.5,6.5,3.4
2017,1,3,3.3,-1.5,9.2,0,3.9,1.4,200,-0.7,77.1,1016.3,1024.9,8.1,10.69,0,0.3,0.3,3
2017,1,4,4.2,-0.2,10.7,0,2.4,1,20,-1.2,70.5,1015.9,1024.5,5.8,8.59,0,4.4,2.6,3.1
2017,1,5,4.3,-0.7,9.3,0,5.6,1.9,110,-0.6,71.3,1018.3,1027,0,5.41,0,8.3,2.8,2.9
2017,1,6,6.7,2.6,12,0,4.7,2.2,110,0.6,66,1018.2,1026.8,8.2,10.66,0,3.1,2.5,5.4
2017,1,7,4.3,-1.5,9.2,0,2,0.8,20,-0.1,74.8,1013,1021.6,4.2,8.22,0,5.8,3.5,3.3
2017,1,8,8.8,5,14.8,0,3.5,1.3,320,2.1,64.8,1005.8,1014.1,5.6,10.58,0,8.1,7,8.2
2017,1,9,4.3,-0.9,8,0,4.4,2.3,320,-2.6,62.3,1009.2,1017.7,6.4,8.35,0,4.5,4.3,4.8
2017,1,10,-0.5,-3.2,4.2,0,3.9,1.9,320,-6.8,63.1,1015.6,1024.4,6.1,8.92,0,3.1,3.1,0.2
2017,1,11,-3.1,-7.8,2.5,0,3.9,1.7,200,-9.6,62.5,1017.6,1026.4,6.1,9.66,0,2.1,2.1,-2.1
2017,1,12,-0.3,-4,5.7,0,5.5,1.9,320,-5.3,69.6,1010.3,1019,3.3,5.74,0,3.9,3.5,-0.8
2017,1,13,-3.7,-7.3,0.5,0.6,4.4,1.8,320,-8.7,68,1009.3,1018.1,5.4,6.66,0,4.1,4.1,-2.5
2017,1,14,-6,-8.7,-2.8,0,5.9,2.5,340,-15.5,50.3,1017.1,1026.1,8.5,13.18,0.1,2.8,2.8,-2.4
2017,1,15,-5.9,-11.8,1,0,3.9,1.3,320,-15.3,48.9,1019.8,1028.8,9.1,13.47,0,0,0,-3.7
2017,1,16,-3.9,-10.1,3.7,0,2.2,1,290,-12.8,54.5,1020.9,1029.9,9.1,13.58,0,0.1,0,-2.8
2017,1,17,-2.9,-8.6,4.3,0,1.6,0.7,360,-10.7,56.8,1023.2,1032.1,4.2,8.45,0,2.6,0.6,-2.5
2017,1,18,-0.4,-4.7,4.1,0,1.8,0.7,320,-6,66.3,1022.1,1031,2.1,5.97,0,7.1,5.6,-1.2
2017,1,19,0,-3.7,5.9,0,2.3,0.9,320,-5.3,70.8,1015.3,1024.1,6.4,10.6,0,5.5,5.1,0.4
2017,1,20,-2.3,-5.2,-0.5,3.4,5.8,1.9,320,-5.8,77.4,1013.8,1022.6,3.5,5.61,4.6,7.9,7.3,-0.6
2017,1,21,-2.7,-8.6,2.4,1.2,3.6,1.3,200,-5.6,81.3,1018.6,1027.5,4.2,9.84,4,6.5,6.4,-0.9
2017,1,22,-4.7,-7.8,-0.5,0.5,4.9,2.6,320,-9.4,70.9,1019,1028,7.6,9.38,5.2,6.1,5.9,-0.4
2017,1,23,-6.5,-10,-1.4,0,4.3,1.6,320,-12.3,65,1022.9,1032,8.9,14.14,0,1.9,1.9,-1.6
2017,1,24,-5.2,-10.7,1.1,0,3.8,1.1,320,-10.8,66.9,1026,1035,9.3,14.54,0,0.9,0.9,-1.9
2017,1,25,-4.4,-10.6,2.3,0,3.2,1.1,340,-10,67.1,1026.1,1035.1,9.2,15.26,0,0,0,-2.3
2017,1,26,-1.1,-9.5,6.5,0,7.9,1.4,200,-7.6,64.4,1019.6,1028.4,8.4,13.81,0,4,1.5,-1
2017,1,27,0.6,-4.3,4.8,2.3,4,2.3,320,-7.6,57.9,1018.8,1027.6,7.7,14.18,0,4.3,2.1,1.8
2017,1,28,0.1,-7.6,7.9,0,2.2,1,140,-8.7,55.5,1018.2,1027,7.9,14.03,0,3.6,1.4,0.5
2017,1,29,2.8,0.9,5.4,5.7,2.1,0.7,340,-0.4,80.5,1010.1,1018.7,0,2.49,0,10,7.9,2.2
2017,1,30,-2.4,-6.8,0.9,1.3,4.1,2.3,320,-7.5,69.1,1017,1025.8,7.9,14.45,0.6,4.6,4.3,2.6
2017,1,31,-4.2,-9,1.5,0,2.5,1.2,290,-10.6,63.6,1020.5,1029.4,7.9,13.67,0,3.8,1.8,-0.5
2017,2,1,-2.3,-6.6,3.8,0,4.6,1.6,320,-11.7,51.4,1020.5,1029.4,7.4,13.87,0,1.9,1.6,0.4
2017,2,2,-1.6,-9,5.7,0,3.7,1.4,250,-11.4,50.8,1022.2,1031.1,9.7,16.16,0,1.1,1.1,0.1
2017,2,3,2.1,-3.2,8.6,0,2.5,1,250,-4.2,64.9,1018.6,1027.3,9.2,14.06,0,4.1,2.9,2.6
2017,2,4,2.9,-3.3,8.1,0,1.7,0.7,320,-3.6,65,1012.4,1021,2.3,8.01,0,7.1,4.8,2.3
2017,2,5,3.2,1.2,5.5,0.5,4.1,1.2,320,-1,74.6,1005.6,1014.1,0,2.08,0,7.8,7,2.4
2017,2,6,0,-3.2,4.8,0,4.2,2.1,320,-7.6,57.8,1014,1022.8,8.7,14.07,0,1.4,1.4,2.6
2017,2,7,-0.5,-4.7,5.8,0,2.5,1,320,-7.9,59.6,1016.7,1025.5,6.9,12.28,0,5.8,2.3,1.7
2017,2,8,-0.1,-4.1,4.2,0,3.7,1.3,290,-7.1,60.4,1010.9,1019.6,1.9,8.47,0,5.1,1.5,1.2
2017,2,9,-2.9,-5.1,0.6,0.1,6.9,2.8,320,-10.2,58.3,1007.9,1016.7,6.9,12.85,0,6.4,5.8,0.7
2017,2,10,-4.4,-6.9,-0.3,0.2,6.1,2.7,320,-12.4,55.6,1010.4,1019.2,9.6,14.66,0.3,4.5,4.5,-0.7
2017,2,11,-2.9,-7.2,2.6,0.5,5.1,1.9,320,-9.5,62.6,1016.5,1025.4,8.7,13.04,1.3,6.4,6.4,0.6
2017,2,12,-0.3,-5.3,5.7,0,4.3,1.6,320,-8.2,57.3,1020.5,1029.3,10,17.04,0,1,1,2
2017,2,13,0.3,-5.8,6,0.6,4.1,1,320,-3.4,78.5,1022.3,1031.1,5.7,11.33,0,5.1,4.8,0.6
2017,2,14,1.6,-2.8,8.1,0,2.6,1.1,320,-5.6,64.1,1024.3,1033,9.1,16.93,0,3.5,3.5,3.8
2017,2,15,2.2,-5.4,10.8,0,2,0.8,160,-7.2,54.1,1021.7,1030.4,9.5,15.43,0,0,0,2.9
2017,2,16,7.3,-3.4,15.5,1.9,3.6,1.3,200,0.9,67.1,1012,1020.5,7.8,15.09,0,4.9,3.1,5.6
2017,2,17,4.6,-2.7,11.8,1.9,4.6,2.4,320,-3,61.9,1013,1021.6,7.6,15.84,0,5.4,2.8,7.8
2017,2,18,-1,-6.2,4.8,0,5.2,2,320,-12,47.1,1017.7,1026.6,10.2,18.2,0,0,0,2.4
2017,2,19,3.1,-4.9,9.2,3.5,6.4,1.6,140,-3.6,64.5,1008.4,1017,5,11.31,0,6.1,4.6,1.9
2017,2,20,1.3,-4.9,7.2,15.3,5.5,2.5,320,-4.5,67.1,1009,1017.6,7,15.09,0,4.3,3,5.4
2017,2,21,0.6,-6.9,9,0,2.1,1,320,-9.6,49.8,1020.7,1029.5,10.1,17.83,0,2.8,0.4,3.5
2017,2,22,3,0.2,4.1,17.5,5,1.3,320,0.1,82.6,1007.1,1015.7,0,1.65,0,9.9,7.8,2.8
2017,2,23,0.5,-3,5.3,0,5.2,2.6,320,-6.5,61.1,1011.1,1019.8,8.9,17.07,0,4.6,3.9,4
2017,2,24,0.6,-5.4,6.9,0,4.7,1.7,320,-8.1,55.6,1016.4,1025.1,10.2,19.45,0,1.1,0.8,3.6
2017,2,25,3.5,-2.7,10,0,3.9,1.4,230,-4.8,58.5,1014.1,1022.8,10.4,19.32,0,0.6,0.6,4.3
2017,2,26,4,-0.8,10.5,0,2.9,1.2,290,-4.7,57.6,1016.3,1024.9,9.8,18.79,0,0.5,0.5,4.8
2017,2,27,4.2,-2.5,12,0,2.7,1.1,340,-5.4,53.3,1018.6,1027.3,10.1,18.64,0,0,0,5.1
2017,2,28,5.3,-2.7,14,0,3.6,1.1,180,-5.2,50.1,1016.7,1025.3,10.5,19.39,0,1.4,0,5.7
2017,3,1,6.1,1,12.8,0.1,3.9,1.1,320,-2.8,56.3,1007.9,1016.4,2.3,10.55,0,9.4,3.5,5.9
2017,3,2,3,-1,8.3,2,4.5,2.3,320,-2.8,67.9,1007.8,1016.4,7.5,15.37,0,5.4,4.8,6.3
2017,3,3,4.2,-3.6,12.5,0,3.6,1.3,230,-5.2,53.6,1012.3,1020.9,10.6,19.68,0,1.8,0,5.6
2017,3,4,6.1,-1.2,15.1,0,4.3,1.1,250,-4.9,49.5,1010.6,1019.1,9.7,19.45,0,2.3,1.4,6.1
2017,3,5,6.3,0,14.6,0,3.1,1.2,180,-2.6,56.5,1007.9,1016.4,8.3,15.51,0,6.3,3.4,6.8
2017,3,6,1.8,-1.6,6.7,0,6.2,2.9,320,-9.7,46.6,1008.5,1017.1,10.8,21.82,0,1.4,0.6,6.1
2017,3,7,-0.2,-2.6,4,1.2,5,2.4,320,-8.7,55.3,1008.9,1017.6,9.9,20.2,2.8,4.9,4,3.9
2017,3,8,1.4,-3.7,6,0,4.5,2,290,-5.6,62.1,1007.3,1015.9,9.2,15.6,0,5.3,5.3,3.4
2017,3,9,4.7,-1.1,10.7,0,5,2.4,200,-3.4,56.6,1005.8,1014.3,10.5,18.76,0,0.9,0.9,5.5
2017,3,10,5.9,-1.5,13.4,0,3.8,1.6,340,-6.1,46.8,1011.3,1019.8,11,21.84,0,0.1,0,7.8
2017,3,11,7.4,-1.9,17.1,0,3.7,1.2,320,-5.9,44.4,1015,1023.5,10.8,20.67,0,2,0,9.3
2017,3,12,8.9,0.3,16.8,0,4.6,1.3,320,-4.6,42.5,1012.6,1021,6.6,16.28,0,5.1,1.1,9.4
2017,3,13,8,2.7,13.8,0,2.9,1.5,340,-1.9,53.3,1009.8,1018.3,9.3,20.41,0,6,3.1,12
2017,3,14,5.6,-0.1,12,0,5.4,1.9,320,-5.2,49.9,1010.6,1019.2,11.1,22.61,0,0,0,10.2
2017,3,15,5.9,-1.8,12.8,0,3.1,1.3,320,-5.4,47.8,1014.7,1023.3,11.1,21.98,0,0.5,0,10.2
2017,3,16,6.3,-1.2,13.8,0,4.5,1.4,290,-5,48.8,1013.6,1022.2,10.3,20.24,0,2,0,9.8
2017,3,17,7.6,-1.4,16.6,0,2.6,1.2,290,-6.7,42.6,1015.3,1023.8,10.9,22.3,0,1.1,0.8,11
2017,3,18,8.8,2.9,18,0,4.4,1.4,340,-6,38.1,1016.2,1024.7,7,17.58,0,3.1,3.1,11.5
2017,3,19,10,0.7,19.2,0,2.5,1,20,-3.9,40.4,1017,1025.5,10.6,21.92,0,1,0,13.2
2017,3,20,8.6,2.7,13.6,0.1,8.2,1.3,160,0.7,59.8,1011.3,1019.7,2.3,7.39,0,7,4.9,9.1
2017,3,21,8.4,4.9,13,0,4.8,2.2,340,-1.8,53.1,1008.4,1016.8,10,22.58,0,1.6,1.6,13
2017,3,22,7.6,0,14.6,0,3.2,1.2,340,-4.4,46,1012.8,1021.3,7.6,19.04,0,6,0.5,11.6
2017,3,23,9.5,4,16.6,0,3.9,1.3,320,-4.7,38.1,1012.2,1020.6,8.3,18.19,0,4.4,0.4,12.7
2017,3,24,9,1.7,15.6,0,3,1.1,200,-3.1,45.6,1012.6,1021,6.4,18.1,0,8,1.5,11.9
2017,3,25,7.6,6.4,9.9,0.9,4.7,2.3,110,3.7,77,1011.7,1020.2,0.2,7.68,0,9.9,5.6,9.9
2017,3,26,7.1,4.6,10.5,0,3.3,1.3,110,2.1,71.9,1010.5,1019,1.4,10.29,0,9.1,7.9,10.7
2017,3,27,6.4,3.5,11.1,1.6,4.8,1.5,230,0.9,70.4,1012.3,1020.8,5.2,10.9,0,5.4,3.9,8.3
2017,3,28,7.9,0.9,14.2,0.2,3.8,1.4,200,-0.4,61.8,1015.2,1023.6,7.4,18.45,0,5,3.1,10.7
2017,3,29,9.7,4.3,16.8,1.6,3.1,1.2,340,1.7,60.9,1013.9,1022.3,8.8,22.29,0,4,2,14.1
2017,3,30,11.2,2.1,19.5,0,3.4,1.4,360,-1.1,45,1013,1021.3,11.1,23.78,0,3.4,1.9,15.2
2017,3,31,10,8,14.6,3.9,3.8,1.6,90,5.8,76.5,1010,1018.4,1.4,9.12,0,10,8,13.2
2017,4,1,9.1,5.2,13.6,1.1,4.8,1.5,90,2.9,68.6,1007.7,1016.1,6.7,14.56,0,6.5,5.6,11.6
2017,4,2,9.3,1.9,17.1,0,4.4,1.7,340,-1.2,53.4,1010.7,1019.1,11.7,24.19,0,0.1,0.1,12.5
2017,4,3,12,3.6,21.3,0,3.8,1.8,200,-0.8,47.5,1015,1023.4,11.7,25.31,0,0,0,15.5
2017,4,4,14.2,4.1,22.8,0,4,1.5,320,-1.5,36.8,1015.5,1023.8,10.4,21.78,0,4.1,0,16.7
2017,4,5,12.8,10.7,14.2,17,2.6,0.9,110,7.6,74,1009.2,1017.5,0,4.32,0,9.9,7.8,12.7
2017,4,6,13.8,11.2,16.7,15.9,5.2,2.2,180,12,89.5,1004.3,1012.4,2.4,11.23,0,9.5,6.8,15.4
2017,4,7,16.2,9.5,24.6,0,3.5,1.4,360,8.9,65.4,1005.6,1013.7,9,22.98,0,4,3.4,17.6
2017,4,8,16.7,10.2,24.6,0,4.2,1.4,360,9,63.8,1004.1,1012.3,9.8,23.79,0,6.1,1.3,18
2017,4,9,14.4,11.9,19.7,0,7.9,3.2,110,6.7,61.5,1006,1014.2,8.2,21,0,7.4,4.1,17.6
